"nodegoat ID","Object ID",Name,"Source Object ID","Source Value",Analysis,"MIGMAG Study Region","MIGMAG Study Region - Object ID",Region,"Region - Object ID","Partner Project ID (add GPS location below)","Pleiades Link","DAI Gazetteer Link","ToposText Link","Geography and topography","Geography and topography - Object ID",Notes,"[GPS Location] Sub-Object ID","[GPS Location] Location Reference","[GPS Location] Location Reference - Object ID","[GPS Location] Geometry"
ngWD3A68iYDO0XtWgWv41ltJxWK,13810036,Syrnos,,,,None,11945199,"Aegean Islands",12409567,,https://pleiades.stoa.org/places/599954,https://gazetteer.dainst.org/place/2070393,https://topostext.org/place/363267ISyr,Island,14186481,"Σύρνος - Syrnos, island, the modern Syrna or Ag. Ioannis, Dodecanese Greece.

Sixteen nautical miles southeast of Astypalaia lies the uninhabited island of Syrna, ancient Syrnos, which was long used by the people of Astypalaia for seasonal pasturage and cultivation. The principal bay of Aghios Ioannis, which cuts into the south coast is overlooked by the remains of an ancient fort. Recent finds, which include a Minoan artefact and a Cycladic figurine, point to the island's position as a maritime ‘stepping-stone' in the empty waters between the Cyclades, Crete and Rhodes in prehistoric times. At least four ancient shipwrecks have also been identified in the area. The most recently found dates from the 3rd century AD, and has yielded domestic pottery and a hoard of coins of the reign of Diocletian. (McGilchrist's Greek Islands)",20321184,,0,"{""type"": ""Point"", ""coordinates"": [26.6896267, 36.3343573]}"
ngHO2D18tIeZtIebrIA92weIiHb,13810221,"Rhodos - Zeus Atabyrios Sanctuary",,,,None,11945199,"Aegean Islands",12409567,,https://pleiades.stoa.org/places/590099,https://gazetteer.dainst.org/place/2362630,https://topostext.org/place/362279SAta,"Mountain pass",13960733,"Ἀταβύρου Διὸς ἱερὸν - Zeus Atabyrios, foundations of Zeus sanctuary on the summit of Mt. Atavyros in Rhodes Dodecanese.

It is said that Althaemenes, son of Catreus, King of Crete, fled to Rhodes after a frightening oracular prediction and settled on the island, founding a sanctuary to Zeus Atabyrios on the only point on the island from which his homeland could clearly be seen. He brought with him many settlers from Crete; the name of the village above the coast below— Kritinía, or Cretenia in Antiquity—may derive from this. At Acragas (Agrigento) in Sicily, Zeus Atabyrios was worshipped together with Athena, whose cult may also have been present on the mountaintop here. A number of figurines of bulls have been found at this site, and ancient sources refer to the presence of large bronze bulls in the sanctuary which were wont to bellow and groan when some ill-fate was approaching. (McGilchrist's Greek Islands)",20321182,,0,"{""type"": ""Point"", ""coordinates"": [27.86460035, 36.2068373]}"
ngHO2D18tIeZtIebrIA92weIiHb,13810221,"Rhodos - Zeus Atabyrios Sanctuary",,,,None,11945199,"Aegean Islands",12409567,,https://pleiades.stoa.org/places/590099,https://gazetteer.dainst.org/place/2362630,https://topostext.org/place/362279SAta,Uplands,14016048,"Ἀταβύρου Διὸς ἱερὸν - Zeus Atabyrios, foundations of Zeus sanctuary on the summit of Mt. Atavyros in Rhodes Dodecanese.

It is said that Althaemenes, son of Catreus, King of Crete, fled to Rhodes after a frightening oracular prediction and settled on the island, founding a sanctuary to Zeus Atabyrios on the only point on the island from which his homeland could clearly be seen. He brought with him many settlers from Crete; the name of the village above the coast below— Kritinía, or Cretenia in Antiquity—may derive from this. At Acragas (Agrigento) in Sicily, Zeus Atabyrios was worshipped together with Athena, whose cult may also have been present on the mountaintop here. A number of figurines of bulls have been found at this site, and ancient sources refer to the presence of large bronze bulls in the sanctuary which were wont to bellow and groan when some ill-fate was approaching. (McGilchrist's Greek Islands)",20321182,,0,"{""type"": ""Point"", ""coordinates"": [27.86460035, 36.2068373]}"
ngIP2E28uJPAuJfcsJh0vxfXjKW,13812522,"Rhodos - Apollo Erethimios Sanctuary",,,,None,11945199,"Aegean Islands",12409567,,https://pleiades.stoa.org/places/589700,https://gazetteer.dainst.org/place/2361397,https://topostext.org/place/364280SApo,Uplands,14016048,"ἱερον Ἀπόλλωνος Ἐρεθιμίου - Apollo Erethimios T., Archaic to Roman sanctuary near Theologos, on Rhodes, Dodecanese Greece",20321181,,0,"{""type"": ""Point"", ""coordinates"": [28.030729305053, 36.375009283071]}"
ngFM7v18rGcX5GcRpG29rucYgGz,13809571,Telos,,,,None,11945199,"Aegean Islands",12409567,,https://pleiades.stoa.org/places/599960,https://gazetteer.dainst.org/place/2362493,https://topostext.org/place/365273PTel,Island,14186481,"Τῆλος - Telos, island polis with Classical to Hellenistic remains, the modern Tilos on Tilos, Dodecanese",20321192,,0,"{""type"": ""Point"", ""coordinates"": [27.338729, 36.463938]}"
ngAH9u28mCHS6BxMkCT07pxvbAO,13809592,"Livadia Fort",,,,None,11945199,"Aegean Islands",12409567,,https://pleiades.stoa.org/places/599772,https://gazetteer.dainst.org/place/2362025,https://topostext.org/place/364274FLiv,Uplands,14016048,"Livadia, Classical to Hellenistic fort on Kastello hill above Livadia in Tilos Dodecanese.
Early Bronze Age potsherds collected here point to habitation on this ridge in prehistoric times. Access is difficult because of the sharp and irregular boulders which scatter the area. The neat, rectangular masonry of the foundations of the northwest corner of the 5th century BC bastion is well-preserved and clearly visible; further down the ridge there is only vestigial evidence of what must have been a protective garrison fort and a round tower – no more than an outpost of the main ancient settlement inland, but which nonetheless surveyed one of the main approaches to the island. (McGilchrist's Greek Islands)",20321190,,0,"{""type"": ""Point"", ""coordinates"": [27.383232999999997, 36.42305]}"
ngDK9b58pDUV9EaPnFM3osaEeEx,13809595,Nisyros,,,,None,11945199,"Aegean Islands",12409567,,https://pleiades.stoa.org/places/599829,https://gazetteer.dainst.org/place/2362153,ttps://topostext.org/place/366272PNis,Island,14186481,"Νίσυρος - Nisyros, Archaic to Late Antique island polis with impressive 4th c. BCE fortification walls, Mandraki, Nisyros, Dodecanese.
After Santorini, Nisyros is the most significant volcano in the Aegean. From hewn blocks of a dense basaltic rock created by this volcano, the ancient inhabitants of Nisyros constructed daunting walls to protect the acropolis of their city. They are extensive and very well preserved, and they constitute one of the most impressive (and least known) ancient remains in Greece.
Strabo, in his account of the island (Geog. X 5.16) points out that ‘Nisyros is said to be a fragment of Cos.' Study of the geology of the area bears this out: until a catastrophic eruption around 160,000 years ago Nisyros may well have been a part of Kos. The legend, he continues, is that Poseidon in his pursuit of Polyvotis, broke off a fragment of the island, and buried the fuming giant beneath it—explaining in this way the island's habitual volcanic activity. (McGilchrist's Greek Islands)",20321189,,0,"{""type"": ""Point"", ""coordinates"": [27.172056, 36.587875]}"
ngOV0G28aObGbPlmyPX0zdlHpOi,13809602,Argos,,,,None,11945199,"Aegean Islands",12409567,,https://pleiades.stoa.org/places/599516,,https://topostext.org/place/366271UArg,Uplands,14016048,"Ἄργος - Argos?, Nisyros island. Hellenistic to Late Antique settlement and medieval fort, Stavros monastery in Nisyros Dodecanese",20321188,,0,"{""type"": ""Point"", ""coordinates"": [27.139440000000004, 36.579408]}"
ngTA3L38fVAL7UqLdU41giqMuTn,13812533,"Rhodos - Sanctuary of Aphrodite",,,,None,11945199,"Aegean Islands",12409567,,,https://gazetteer.dainst.org/place/2361385,https://topostext.org/place/364282SAph,Coastal,13960730,"Aphrodite T., Temple of Aphrodite foundations excavated near Plateia Symis, Rhodes, Dodecanese.

To the east, in the open area in front of the building, are the remains of the 3rd century BC Temple of Aphrodite, uncovered by Italian archaeologists in 1922. The temple—as was customary with shrines to Aphrodite who was a patron divinity of sailors—occupied a prime location between the commercial and military ports. It was perhaps the lack of space in this crowded area of Ancient Rhodes which gave rise to the unusual form of the temple. The temple design was amphipro-style in antis, with a colonnade of half-engaged columns on the interiors of the longer sides. It was designed so as not to make maximum use of the limited space available. The poor quality of the stone used meant that it would originally have been dressed with stucco. The fact that different elements from the temple and the surrounding area have been stored and erected on top of the foundations without respect to the building's original design, does not permit a clear reading of the site. The building was oriented east–west; the long sides had the engaged colonnade, and the two column stumps now placed along their length, may originally have served to support the east portico. The fragments of a heavily decorated entablature, on the ground along the north side, have been moved here from the Roman tetrapylon of Antoninus Pius (middle of the 2nd century AD) which we have seen north of the ‘House of Djem'. It is possibly from this temple that the statue of Aphrodite ‘Pudica' now in the Archaeology Museum, came. (McGilchrist's Greek Islands)",20321196,,0,"{""type"": ""Point"", ""coordinates"": [28.2, 36.4]}"
ngHO7x38tJOZsIeTrHQ14weMiHV,13814873,Eulimna,,,,None,11945199,"Aegean Islands",12409567,,https://pleiades.stoa.org/places/589787,https://gazetteer.dainst.org/place/2361679,https://topostext.org/place/363277IEul,Island,14186481,"Εὔλιμνα - Eulimna island, modern Alimnia, Dodecanese.",20529278,,0,"{""type"": ""Point"", ""coordinates"": [27.704792583182, 36.266328981098]}"
ngPW8f18bPGH1QmPzQI9cemUqPD,13814881,Chalke,,,,None,11945199,"Aegean Islands",12409567,,https://pleiades.stoa.org/places/589741,https://gazetteer.dainst.org/place/2361529,https://topostext.org/place/362276ICha,Island,14186481,"Χάλκη - Chalke, island polis, the modern Khalki, Dodecanese Greece.

Set in its own archipelago of islets off the west coast of Rhodes, Chalki is strikingly different in atmosphere from anything on Rhodes itself. The wealth once brought to this tiny, infertile island by the sponge-trade in the 19th century is immediately evident in the gracious sweep of stone houses of neoclassical inspiration that encircle the harbour. The island supported a relatively large population and several settlements in Antiquity, the remains of which have been found all the way from the east coast (the temple of Apollo at Pefkiá) to the island's western extremity at Cape Kepháli (where there are ruins of a Hellenistic tower), as well as in the area of the island's walled acropolis high above the centre of the south coast. Although the island's name appears to refer to ‘copper' (anc. Greek, chalkós), there is no remaining evidence either of the extraction or the working of the metal on the island. It is possible that the name instead derives from the Phoenician word ‘karki' or ‘kalchi' meaning ‘murex shells', from which purple dye was extracted: indeed the island's mediaeval name, still sometimes used by mariners today, was ‘Charki'. (McGilchrist's Greek Islands)",20529277,,0,"{""type"": ""Point"", ""coordinates"": [27.625099, 36.226496]}"
ngEL9y68qFLWqFbcoEX40tbdfFy,13814896,"Aspripetra Grotto",,,,None,11945199,"Aegean Islands",12409567,,https://pleiades.stoa.org/places/599533,https://gazetteer.dainst.org/place/2361461,https://topostext.org/place/367270SAsp,Hillside,13960731,"Aspripetra, grotto on the island of Kos, Dodecanese, with shrine of Pan and the Nymphs.

Beyond the junction at Palatía, the right fork leads down (4.5km), through beautiful and undisturbed landscape, to the west coast at the church of Aghios Theologos. The (main) left branch continues south. A track off to the left after 1800m, leads towards the summit of Mount Zíni: on its southern slopes is the cave of Asprípetra. (A path signed with red, then green, marks on rocks, leaves from the middle of the split in the road 600m down the track from the previous junction: 25 minutes walk.) The cave is small in proportion to its historic importance. First excavated by Italian archaeologists in 1922, it yielded finds and artefacts from the late Neolithic, Mycenaean and Geometric periods, as well as evidence that Pan and the Nymphs were venerated here in Hellenistic and Roman times. The finds point to the existence of a peak sanctuary in the area; the name of the mountain, ‘Zíni', could be cognate with ‘Zeus', suggesting the dedication and the site of such a sanctuary on the summit above. (McGilchrist's Greek Islands)",20529276,,0,"{""type"": ""Point"", ""coordinates"": [26.974095399999996, 36.7188553]}"
ngNU2J78zOEFaOkBxPG5ackeoOh,13814927,Astypalaia,,,,None,11945199,"Aegean Islands",12409567,,https://pleiades.stoa.org/places/599539,,https://topostext.org/place/367270PAst,Uplands,14016048,"Ἀστυπάλαια - Astypalaia, Archaic to Late Antique polis near Kefalos in Kos Dodecanese.

One kilometre south of Képhalos on the road which heads towards the mountains, and c. 50m to the east of the road, can be seen the profile of the remarkable little church of the Panaghia Palatianí, on an eminence with views of the Bay of Képhalos below. This roofless and collapsing church occupies the site of—and is constructed out of the remains of—a Hellenistic Temple to Demeter, with the podium of the pagan building still clearly visible beneath the southeast corner. (Its stone is of the same warm-red colour observed above in the North Basilica at Aghios Stéphanos.) Many ancient stones and fragments lie within and around, and the terracing and decorative elements of its sanctuary or neighbouring buildings can be seen below.
The temple to Demeter did not stand alone here, but must have been on the edge of the ancient city of Astypalaia, whose overgrown remains, known locally as Palatía, lie in the pine-woods further to the west. (Continue along the road a further 600–700m: 20m before a junction with water-fountain, where the road splits for Aghios Theologos, an unsigned metal gate on the east side of the road leads into the trees.) Just below the road is a small, ancient theatre: the bases of the proscenium columns, and a couple of rows of marble seats are visible. Ten metres further to the west is a small Doric temple, di-style in antis, oriented due east, and constructed in the large, clear masonry typical of the late Classical period: the marble blocks are eroded and lichen-covered, yet still preserve their fine finishing. The city stretched up behind to the watershed above, which looks out also to the west: the platform of another temple (this time oriented north–south) and column fragments, can be seen here, just above the level of the modern road. Ancient Astypalaia must also have stretched on below the theatre—down the fertile and protected slope to the east, incorporating the harbour at Kamari as its port. The position has those panoramic qualities and natural beauty so favoured by the Ancients in their choice of sites. (McGilchrist's Greek Islands)",20529275,,0,"{""type"": ""Point"", ""coordinates"": [26.958770666667, 36.746992666667]}"
ngAH9u28mCHS6BxMkAz02pxzbBu,13814892,"Chalke - Apollo Sanctuary",,,,None,11945199,"Aegean Islands",12409567,,,https://gazetteer.dainst.org/place/2361530,https://topostext.org/place/362276SApo,"Mountain pass",13960733,"Apollo T., Column drums and scattered blocks from a possible ancient sanctuary, possibly of Apollo, at Peukia, NE of Emporio, Chalki, Dodecanese.

On the saddle of the mountain behind, just to the west of the summit marked by a triangulation post, at Pefkiá, are the remains of what, according to local tradition, was a Sanctuary of Apollo—apparently the ‘temple' to which Strabo refers in his description (Geog. X 488). (The site is best approached by circumventing the lower perimeter stone-wall of the valley from behind the stand of pine-trees. The rough path passes a huge standing rock in the middle of the valley, then rises up past a conspicuous cave entrance towards the saddle. The saddle itself has been substantially terraced for cultivation. Well in from the ridge, at the right-hand corner, in the lea of the bottom of the shoulder of the mountain, are the overgrown ruins of the temple beside a small stone hut.) In fact the visible remains here are Early Christian: some finely-turned marble columns, bases, drums and other fragments mark the site. A carved stone basin and a deep cistern lie just to the northeast. (McGilchrist's Greek Islands)",20529280,,0,"{""type"": ""Point"", ""coordinates"": [27.6, 36.2]}"
